name,file,component,dtype,shape,bytes,data_start,data_end,file_data_start,file_data_end,layer,expert,matrix,kind
layers.0.ffn.experts.142.w2.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,50272088,50534232,50444328,50706472,0,142,w2,scale
layers.0.ffn.experts.142.w3.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,50534232,50796376,50706472,50968616,0,142,w3,scale
layers.0.ffn.experts.143.w1.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,50796376,51058520,50968616,51230760,0,143,w1,scale
layers.0.ffn.experts.143.w2.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,51058520,51320664,51230760,51492904,0,143,w2,scale
layers.0.ffn.experts.143.w3.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,51320664,51582808,51492904,51755048,0,143,w3,scale
layers.0.ffn.experts.144.w1.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,51582808,51844952,51755048,52017192,0,144,w1,scale
layers.0.ffn.experts.144.w2.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,51844952,52107096,52017192,52279336,0,144,w2,scale
layers.0.ffn.experts.144.w3.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,52107096,52369240,52279336,52541480,0,144,w3,scale
layers.0.ffn.experts.145.w1.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,52369240,52631384,52541480,52803624,0,145,w1,scale
layers.0.ffn.experts.145.w2.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,52631384,52893528,52803624,53065768,0,145,w2,scale
layers.0.ffn.experts.145.w3.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,52893528,53155672,53065768,53327912,0,145,w3,scale
layers.0.ffn.experts.146.w1.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,53155672,53417816,53327912,53590056,0,146,w1,scale
layers.0.ffn.experts.146.w2.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,53417816,53679960,53590056,53852200,0,146,w2,scale
layers.0.ffn.experts.146.w3.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,53679960,53942104,53852200,54114344,0,146,w3,scale
layers.0.ffn.experts.147.w1.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,53942104,54204248,54114344,54376488,0,147,w1,scale
layers.0.ffn.experts.147.w2.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,54204248,54466392,54376488,54638632,0,147,w2,scale
layers.0.ffn.experts.147.w3.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,54466392,54728536,54638632,54900776,0,147,w3,scale
layers.0.ffn.experts.148.w1.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,54728536,54990680,54900776,55162920,0,148,w1,scale
layers.0.ffn.experts.148.w2.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,54990680,55252824,55162920,55425064,0,148,w2,scale
layers.0.ffn.experts.148.w3.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,55252824,55514968,55425064,55687208,0,148,w3,scale
layers.0.ffn.experts.149.w1.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,55514968,55777112,55687208,55949352,0,149,w1,scale
layers.0.ffn.experts.149.w2.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,55777112,56039256,55949352,56211496,0,149,w2,scale
layers.0.ffn.experts.149.w3.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,56039256,56301400,56211496,56473640,0,149,w3,scale
layers.0.ffn.experts.15.w1.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,56301400,56563544,56473640,56735784,0,15,w1,scale
layers.0.ffn.experts.15.w2.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,56563544,56825688,56735784,56997928,0,15,w2,scale
layers.0.ffn.experts.15.w3.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,56825688,57087832,56997928,57260072,0,15,w3,scale
layers.0.ffn.experts.150.w1.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,57087832,57349976,57260072,57522216,0,150,w1,scale
layers.0.ffn.experts.150.w2.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,57349976,57612120,57522216,57784360,0,150,w2,scale
layers.0.ffn.experts.150.w3.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,57612120,57874264,57784360,58046504,0,150,w3,scale
layers.0.ffn.experts.151.w1.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,57874264,58136408,58046504,58308648,0,151,w1,scale
layers.0.ffn.experts.151.w2.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,58136408,58398552,58308648,58570792,0,151,w2,scale
layers.0.ffn.experts.151.w3.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,58398552,58660696,58570792,58832936,0,151,w3,scale
layers.0.ffn.experts.152.w1.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,58660696,58922840,58832936,59095080,0,152,w1,scale
layers.0.ffn.experts.152.w2.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,58922840,59184984,59095080,59357224,0,152,w2,scale
layers.0.ffn.experts.152.w3.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,59184984,59447128,59357224,59619368,0,152,w3,scale
layers.0.ffn.experts.153.w1.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,59447128,59709272,59619368,59881512,0,153,w1,scale
layers.0.ffn.experts.153.w2.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,59709272,59971416,59881512,60143656,0,153,w2,scale
layers.0.ffn.experts.153.w3.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,59971416,60233560,60143656,60405800,0,153,w3,scale
layers.0.ffn.experts.154.w1.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,60233560,60495704,60405800,60667944,0,154,w1,scale
layers.0.ffn.experts.154.w2.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,60495704,60757848,60667944,60930088,0,154,w2,scale
layers.0.ffn.experts.154.w3.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,60757848,61019992,60930088,61192232,0,154,w3,scale
layers.0.ffn.experts.155.w1.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,61019992,61282136,61192232,61454376,0,155,w1,scale
layers.0.ffn.experts.155.w2.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,61282136,61544280,61454376,61716520,0,155,w2,scale
layers.0.ffn.experts.155.w3.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,61544280,61806424,61716520,61978664,0,155,w3,scale
layers.0.ffn.experts.156.w1.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,61806424,62068568,61978664,62240808,0,156,w1,scale
layers.0.ffn.experts.156.w2.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,62068568,62330712,62240808,62502952,0,156,w2,scale
layers.0.ffn.experts.156.w3.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,62330712,62592856,62502952,62765096,0,156,w3,scale
layers.0.ffn.experts.157.w1.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,62592856,62855000,62765096,63027240,0,157,w1,scale
layers.0.ffn.experts.157.w2.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,62855000,63117144,63027240,63289384,0,157,w2,scale
layers.0.ffn.experts.157.w3.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,63117144,63379288,63289384,63551528,0,157,w3,scale
layers.0.ffn.experts.158.w1.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,63379288,63641432,63551528,63813672,0,158,w1,scale
layers.0.ffn.experts.158.w2.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,63641432,63903576,63813672,64075816,0,158,w2,scale
layers.0.ffn.experts.158.w3.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,63903576,64165720,64075816,64337960,0,158,w3,scale
layers.0.ffn.experts.159.w1.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,64165720,64427864,64337960,64600104,0,159,w1,scale
layers.0.ffn.experts.159.w2.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,64427864,64690008,64600104,64862248,0,159,w2,scale
layers.0.ffn.experts.159.w3.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,64690008,64952152,64862248,65124392,0,159,w3,scale
layers.0.ffn.experts.16.w1.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,64952152,65214296,65124392,65386536,0,16,w1,scale
layers.0.ffn.experts.16.w2.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,65214296,65476440,65386536,65648680,0,16,w2,scale
layers.0.ffn.experts.16.w3.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,65476440,65738584,65648680,65910824,0,16,w3,scale
layers.0.ffn.experts.160.w1.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,65738584,66000728,65910824,66172968,0,160,w1,scale
layers.0.ffn.experts.160.w2.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,66000728,66262872,66172968,66435112,0,160,w2,scale
layers.0.ffn.experts.160.w3.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,66262872,66525016,66435112,66697256,0,160,w3,scale
layers.0.ffn.experts.161.w1.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,66525016,66787160,66697256,66959400,0,161,w1,scale
layers.0.ffn.experts.161.w2.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,66787160,67049304,66959400,67221544,0,161,w2,scale
layers.0.ffn.experts.161.w3.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,67049304,67311448,67221544,67483688,0,161,w3,scale
layers.0.ffn.experts.162.w1.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,67311448,67573592,67483688,67745832,0,162,w1,scale
layers.0.ffn.experts.162.w2.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,67573592,67835736,67745832,68007976,0,162,w2,scale
layers.0.ffn.experts.162.w3.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,67835736,68097880,68007976,68270120,0,162,w3,scale
layers.0.ffn.experts.163.w1.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,68097880,68360024,68270120,68532264,0,163,w1,scale
layers.0.ffn.experts.163.w2.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,68360024,68622168,68532264,68794408,0,163,w2,scale
layers.0.ffn.experts.163.w3.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,68622168,68884312,68794408,69056552,0,163,w3,scale
layers.0.ffn.experts.164.w1.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,68884312,69146456,69056552,69318696,0,164,w1,scale
layers.0.ffn.experts.164.w2.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,69146456,69408600,69318696,69580840,0,164,w2,scale
layers.0.ffn.experts.164.w3.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,69408600,69670744,69580840,69842984,0,164,w3,scale
layers.0.ffn.experts.165.w1.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,69670744,69932888,69842984,70105128,0,165,w1,scale
layers.0.ffn.experts.165.w2.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,69932888,70195032,70105128,70367272,0,165,w2,scale
layers.0.ffn.experts.165.w3.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,70195032,70457176,70367272,70629416,0,165,w3,scale
layers.0.ffn.experts.166.w1.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,70457176,70719320,70629416,70891560,0,166,w1,scale
layers.0.ffn.experts.166.w2.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,70719320,70981464,70891560,71153704,0,166,w2,scale
layers.0.ffn.experts.166.w3.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,70981464,71243608,71153704,71415848,0,166,w3,scale
layers.0.ffn.experts.167.w1.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,71243608,71505752,71415848,71677992,0,167,w1,scale
layers.0.ffn.experts.167.w2.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,71505752,71767896,71677992,71940136,0,167,w2,scale
layers.0.ffn.experts.167.w3.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,71767896,72030040,71940136,72202280,0,167,w3,scale
layers.0.ffn.experts.168.w1.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,72030040,72292184,72202280,72464424,0,168,w1,scale
layers.0.ffn.experts.168.w2.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,72292184,72554328,72464424,72726568,0,168,w2,scale
layers.0.ffn.experts.168.w3.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,72554328,72816472,72726568,72988712,0,168,w3,scale
layers.0.ffn.experts.169.w1.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,72816472,73078616,72988712,73250856,0,169,w1,scale
layers.0.ffn.experts.169.w2.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,73078616,73340760,73250856,73513000,0,169,w2,scale
layers.0.ffn.experts.169.w3.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,73340760,73602904,73513000,73775144,0,169,w3,scale
layers.0.ffn.experts.17.w1.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,73602904,73865048,73775144,74037288,0,17,w1,scale
layers.0.ffn.experts.17.w2.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,73865048,74127192,74037288,74299432,0,17,w2,scale
layers.0.ffn.experts.17.w3.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,74127192,74389336,74299432,74561576,0,17,w3,scale
layers.0.ffn.experts.170.w1.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,74389336,74651480,74561576,74823720,0,170,w1,scale
layers.0.ffn.experts.170.w2.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,74651480,74913624,74823720,75085864,0,170,w2,scale
layers.0.ffn.experts.170.w3.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,74913624,75175768,75085864,75348008,0,170,w3,scale
layers.0.ffn.experts.171.w1.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,75175768,75437912,75348008,75610152,0,171,w1,scale
layers.0.ffn.experts.171.w2.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,75437912,75700056,75610152,75872296,0,171,w2,scale
layers.0.ffn.experts.171.w3.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,75700056,75962200,75872296,76134440,0,171,w3,scale
layers.0.ffn.experts.172.w1.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,75962200,76224344,76134440,76396584,0,172,w1,scale
layers.0.ffn.experts.172.w2.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,76224344,76486488,76396584,76658728,0,172,w2,scale
layers.0.ffn.experts.172.w3.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,76486488,76748632,76658728,76920872,0,172,w3,scale
layers.0.ffn.experts.173.w1.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,76748632,77010776,76920872,77183016,0,173,w1,scale
layers.0.ffn.experts.173.w2.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,77010776,77272920,77183016,77445160,0,173,w2,scale
layers.0.ffn.experts.173.w3.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,77272920,77535064,77445160,77707304,0,173,w3,scale
layers.0.ffn.experts.174.w1.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,77535064,77797208,77707304,77969448,0,174,w1,scale
layers.0.ffn.experts.174.w2.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,77797208,78059352,77969448,78231592,0,174,w2,scale
layers.0.ffn.experts.174.w3.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,78059352,78321496,78231592,78493736,0,174,w3,scale
layers.0.ffn.experts.175.w1.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,78321496,78583640,78493736,78755880,0,175,w1,scale
layers.0.ffn.experts.175.w2.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,78583640,78845784,78755880,79018024,0,175,w2,scale
layers.0.ffn.experts.175.w3.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,78845784,79107928,79018024,79280168,0,175,w3,scale
layers.0.ffn.experts.176.w1.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,79107928,79370072,79280168,79542312,0,176,w1,scale
layers.0.ffn.experts.176.w2.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,79370072,79632216,79542312,79804456,0,176,w2,scale
layers.0.ffn.experts.176.w3.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,79632216,79894360,79804456,80066600,0,176,w3,scale
layers.0.ffn.experts.177.w1.scale,model-00002-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,79894360,80156504,80066600,80328744,0,177,w1,scale
